employee_id,department,position,salary,tenure,performance_rating,satisfaction_score,overtime_hours,projects_completed,training_hours,recruitment_source,hire_date,attrition,current_date,tenure_months
657,Marketing,Mid-Level,70370,3,2,4.2687642029065636,3,5,25,Website,2016-10-18,0,2025-10-24 13:32:02.888212,109
658,Finance,Manager,35179,1,4,1.0546467418824377,10,4,14,Website,2016-10-19,0,2025-10-24 13:32:02.888212,109
659,Engineering,Senior,39626,5,2,4.582905422060458,8,6,19,Campus,2016-10-20,0,2025-10-24 13:32:02.888212,109
660,Operations,Junior,10171,8,3,1.1157772669734682,3,4,15,LinkedIn,2016-10-21,0,2025-10-24 13:32:02.888212,109
661,HR,Manager,60934,0,3,1.9585831398302265,6,10,19,LinkedIn,2016-10-22,1,2025-10-24 13:32:02.888212,109
662,Engineering,Junior,131956,7,4,1.1295565511039802,5,13,23,Agency,2016-10-23,0,2025-10-24 13:32:02.888212,109
663,Engineering,Mid-Level,42801,8,5,2.343373948157264,4,6,28,LinkedIn,2016-10-24,1,2025-10-24 13:32:02.888212,109
664,Finance,Junior,9214,3,4,3.0554661028530865,1,12,17,Agency,2016-10-25,0,2025-10-24 13:32:02.888212,109
665,HR,Mid-Level,99066,20,2,4.186579476060553,3,8,23,Referral,2016-10-26,0,2025-10-24 13:32:02.888212,109
666,HR,Senior,134092,7,2,2.3519262018793445,5,6,23,Campus,2016-10-27,0,2025-10-24 13:32:02.888212,109
667,Operations,Mid-Level,82448,7,3,3.821960098692467,5,8,19,Referral,2016-10-28,0,2025-10-24 13:32:02.888212,109
668,HR,Mid-Level,82218,6,1,1.7500178284759214,7,9,25,Referral,2016-10-29,0,2025-10-24 13:32:02.888212,109
669,Marketing,Director,67252,0,1,4.002393826976506,2,11,18,Referral,2016-10-30,0,2025-10-24 13:32:02.888212,109
670,Finance,Manager,30143,1,3,1.9439864236369502,4,6,22,Referral,2016-10-31,0,2025-10-24 13:32:02.888212,109
671,HR,Manager,38732,3,3,1.5741790237750717,4,12,17,Website,2016-11-01,0,2025-10-24 13:32:02.888212,109
672,Operations,Senior,67081,1,5,1.7416354014962172,4,11,22,LinkedIn,2016-11-02,0,2025-10-24 13:32:02.888212,109
673,Marketing,Senior,62288,2,2,1.7282525155274215,8,9,22,Campus,2016-11-03,0,2025-10-24 13:32:02.888212,109
674,Sales,Manager,72120,10,2,3.0514515175079646,9,7,25,Campus,2016-11-04,0,2025-10-24 13:32:02.888212,109
675,Sales,Director,95733,8,2,4.379190324752584,6,7,29,Referral,2016-11-05,0,2025-10-24 13:32:02.888212,109
676,Marketing,Manager,60454,4,5,1.3184203079700225,3,9,24,Campus,2016-11-06,0,2025-10-24 13:32:02.888212,109
677,Operations,Director,96242,9,4,3.8278252739736907,5,11,23,Agency,2016-11-07,0,2025-10-24 13:32:02.888212,109
678,Marketing,Senior,60617,7,4,3.6173858386114306,5,5,18,Campus,2016-11-08,1,2025-10-24 13:32:02.888212,109
679,Finance,Junior,100955,2,5,4.49007980731745,4,6,8,Referral,2016-11-09,0,2025-10-24 13:32:02.888212,109
680,Finance,Senior,77159,1,3,1.976590242027629,3,9,26,Campus,2016-11-10,0,2025-10-24 13:32:02.888212,109
681,Sales,Senior,64104,3,3,2.8004394347401185,2,9,29,LinkedIn,2016-11-11,0,2025-10-24 13:32:02.888212,108
682,HR,Mid-Level,76732,6,3,4.70330949777407,3,8,21,Referral,2016-11-12,1,2025-10-24 13:32:02.888212,108
683,Operations,Mid-Level,67661,2,3,3.6399738005412687,3,3,14,Website,2016-11-13,0,2025-10-24 13:32:02.888212,108
684,Sales,Mid-Level,77828,5,3,2.5550736514463877,6,9,26,LinkedIn,2016-11-14,0,2025-10-24 13:32:02.888212,108
685,HR,Mid-Level,93952,0,3,1.5256495314210738,6,9,25,Campus,2016-11-15,1,2025-10-24 13:32:02.888212,108
686,HR,Director,72819,6,5,2.049940031602364,2,10,9,Website,2016-11-16,0,2025-10-24 13:32:02.888212,108
687,Finance,Manager,65760,8,5,3.324861909957533,2,4,20,LinkedIn,2016-11-17,0,2025-10-24 13:32:02.888212,108
688,Engineering,Junior,46912,6,4,3.872671790242055,3,6,21,Agency,2016-11-18,0,2025-10-24 13:32:02.888212,108
689,Engineering,Senior,89479,17,4,1.497687547407574,10,8,11,LinkedIn,2016-11-19,0,2025-10-24 13:32:02.888212,108
690,Marketing,Director,83706,8,3,3.398389040176216,1,4,14,Website,2016-11-20,0,2025-10-24 13:32:02.888212,108
691,Finance,Junior,45451,11,2,3.201405115355004,4,8,25,Agency,2016-11-21,0,2025-10-24 13:32:02.888212,108
692,HR,Director,95887,13,1,3.055821786762832,3,13,20,Campus,2016-11-22,0,2025-10-24 13:32:02.888212,108
693,Operations,Director,45045,8,3,3.760492470728032,8,4,15,Referral,2016-11-23,1,2025-10-24 13:32:02.888212,108
694,Engineering,Senior,100730,5,4,4.349798380333848,1,6,16,Campus,2016-11-24,0,2025-10-24 13:32:02.888212,108
695,HR,Manager,92196,0,1,2.2919587327074735,8,5,13,Referral,2016-11-25,0,2025-10-24 13:32:02.888212,108
696,Engineering,Mid-Level,85491,3,5,4.556048760443838,8,5,20,Referral,2016-11-26,0,2025-10-24 13:32:02.888212,108
697,Engineering,Manager,65575,4,1,1.6425344504742028,5,4,23,Website,2016-11-27,0,2025-10-24 13:32:02.888212,108
698,Engineering,Senior,89394,1,2,1.6920954790046574,9,9,25,Agency,2016-11-28,0,2025-10-24 13:32:02.888212,108
699,Operations,Senior,101909,1,3,2.0670882544956957,5,4,16,Agency,2016-11-29,0,2025-10-24 13:32:02.888212,108
700,Finance,Senior,89808,16,2,1.4781234781883112,10,10,18,LinkedIn,2016-11-30,0,2025-10-24 13:32:02.888212,108
701,Operations,Junior,58243,11,1,1.9212768987315103,9,6,22,Campus,2016-12-01,0,2025-10-24 13:32:02.888212,108
702,Sales,Manager,81685,9,3,1.4256470516113784,4,11,24,Website,2016-12-02,1,2025-10-24 13:32:02.888212,108
703,HR,Manager,103300,2,4,4.287009667941561,5,7,21,Campus,2016-12-03,0,2025-10-24 13:32:02.888212,108
704,Finance,Director,129977,0,3,1.5558759675464984,7,12,26,LinkedIn,2016-12-04,1,2025-10-24 13:32:02.888212,108
705,Finance,Director,69869,0,3,3.9891902302394273,8,7,29,LinkedIn,2016-12-05,0,2025-10-24 13:32:02.888212,108
706,Finance,Director,96447,1,3,1.191655471653335,4,13,11,Website,2016-12-06,0,2025-10-24 13:32:02.888212,108
707,Finance,Senior,103362,0,1,4.7940813100556605,2,10,27,LinkedIn,2016-12-07,0,2025-10-24 13:32:02.888212,108
708,Operations,Manager,54689,0,5,3.8446403501110646,8,13,26,Website,2016-12-08,0,2025-10-24 13:32:02.888212,108
709,Finance,Senior,119551,12,1,1.0271861943444471,7,9,14,LinkedIn,2016-12-09,0,2025-10-24 13:32:02.888212,108
710,Marketing,Junior,48370,6,5,4.055426000800856,5,11,22,Agency,2016-12-10,0,2025-10-24 13:32:02.888212,108
711,HR,Director,95224,1,3,3.0563276830647412,9,3,23,Website,2016-12-11,1,2025-10-24 13:32:02.888212,107
712,Finance,Senior,82632,0,5,4.117460681340479,8,9,14,Agency,2016-12-12,0,2025-10-24 13:32:02.888212,107
713,HR,Senior,76389,3,2,3.089987235562354,6,5,19,Agency,2016-12-13,0,2025-10-24 13:32:02.888212,107
714,Marketing,Junior,138670,0,3,3.5640994305414186,6,7,20,Website,2016-12-14,0,2025-10-24 13:32:02.888212,107
715,Marketing,Mid-Level,67468,13,2,4.145326621580162,5,6,14,Campus,2016-12-15,0,2025-10-24 13:32:02.888212,107
716,HR,Manager,67066,2,1,2.620432218351427,4,12,18,Referral,2016-12-16,1,2025-10-24 13:32:02.888212,107
717,Engineering,Mid-Level,108286,2,3,1.0108325992818084,9,8,27,LinkedIn,2016-12-17,0,2025-10-24 13:32:02.888212,107
718,Sales,Director,94045,2,2,4.399785983780754,2,9,28,LinkedIn,2016-12-18,0,2025-10-24 13:32:02.888212,107
719,Engineering,Senior,107052,0,3,2.5235614504986503,8,8,14,Campus,2016-12-19,0,2025-10-24 13:32:02.888212,107
720,Engineering,Junior,77921,5,2,2.9841709040663322,5,6,6,Referral,2016-12-20,0,2025-10-24 13:32:02.888212,107
721,Operations,Junior,82923,6,3,1.0310665686158749,4,8,26,Campus,2016-12-21,0,2025-10-24 13:32:02.888212,107
722,Engineering,Manager,122523,5,4,2.968368041400392,5,3,29,Referral,2016-12-22,0,2025-10-24 13:32:02.888212,107
723,Finance,Mid-Level,54101,0,3,4.945949606286918,3,6,24,Website,2016-12-23,0,2025-10-24 13:32:02.888212,107
724,Operations,Manager,72428,4,3,2.1130706432750785,8,7,18,Website,2016-12-24,0,2025-10-24 13:32:02.888212,107
725,Operations,Senior,94956,4,3,2.5816730809695123,7,3,14,Agency,2016-12-25,0,2025-10-24 13:32:02.888212,107
726,Marketing,Manager,70103,10,4,3.7487599858747065,4,10,23,Agency,2016-12-26,0,2025-10-24 13:32:02.888212,107
727,Engineering,Junior,60746,2,3,4.259174670094635,2,13,25,Website,2016-12-27,0,2025-10-24 13:32:02.888212,107
728,Marketing,Junior,90462,2,3,2.669566496024401,3,7,16,Agency,2016-12-28,0,2025-10-24 13:32:02.888212,107
729,HR,Director,108395,4,5,2.23867548160517,2,7,21,Website,2016-12-29,1,2025-10-24 13:32:02.888212,107
730,Sales,Director,71479,5,4,4.751303199940269,7,6,17,Campus,2016-12-30,0,2025-10-24 13:32:02.888212,107
731,Operations,Senior,70785,3,3,3.708579866686677,5,6,23,LinkedIn,2016-12-31,1,2025-10-24 13:32:02.888212,107
732,HR,Mid-Level,58807,2,3,1.4760852179725643,6,5,9,Website,2017-01-01,1,2025-10-24 13:32:02.888212,107
733,HR,Manager,67600,3,4,1.2757115125385945,2,9,21,Website,2017-01-02,0,2025-10-24 13:32:02.888212,107
734,Finance,Senior,102090,9,3,2.934199403161476,6,8,18,Website,2017-01-03,0,2025-10-24 13:32:02.888212,107
735,Sales,Director,77026,3,1,1.8803602641890897,3,9,29,Agency,2017-01-04,0,2025-10-24 13:32:02.888212,107
736,HR,Manager,54875,14,2,2.015939013505014,3,8,21,Agency,2017-01-05,0,2025-10-24 13:32:02.888212,107
737,HR,Director,81559,3,4,4.510768715311393,3,9,23,Agency,2017-01-06,0,2025-10-24 13:32:02.888212,107
738,Sales,Manager,101279,14,2,1.3582640972652427,6,7,15,Agency,2017-01-07,0,2025-10-24 13:32:02.888212,107
739,Sales,Mid-Level,60952,8,4,3.8614564609155586,5,10,18,Campus,2017-01-08,0,2025-10-24 13:32:02.888212,107
740,HR,Senior,41784,2,3,2.0845690135223522,8,5,21,Website,2017-01-09,0,2025-10-24 13:32:02.888212,107
741,Sales,Manager,129770,9,3,4.04131288561655,4,8,18,Campus,2017-01-10,1,2025-10-24 13:32:02.888212,106
742,HR,Junior,40536,0,1,3.8896455378541783,5,4,18,Agency,2017-01-11,0,2025-10-24 13:32:02.888212,106
743,HR,Junior,66024,12,2,1.029567605777172,5,8,21,Campus,2017-01-12,1,2025-10-24 13:32:02.888212,106
744,Finance,Manager,80803,4,5,3.0365416516863966,7,6,11,Website,2017-01-13,0,2025-10-24 13:32:02.888212,106
745,Engineering,Manager,68189,0,4,1.5572779295121855,6,7,17,Website,2017-01-14,0,2025-10-24 13:32:02.888212,106
746,HR,Manager,73127,5,3,4.464908122314707,1,6,23,Agency,2017-01-15,0,2025-10-24 13:32:02.888212,106
747,Marketing,Junior,89420,18,3,4.486343531449626,2,6,18,Website,2017-01-16,1,2025-10-24 13:32:02.888212,106
748,Operations,Junior,15206,0,3,2.673383229975032,7,8,31,Campus,2017-01-17,0,2025-10-24 13:32:02.888212,106
749,Engineering,Manager,43327,4,3,2.777582473804322,9,6,20,Referral,2017-01-18,0,2025-10-24 13:32:02.888212,106
750,Engineering,Director,76106,6,3,2.2131317576181084,10,10,10,Website,2017-01-19,1,2025-10-24 13:32:02.888212,106
751,Engineering,Director,64894,8,1,3.866425195840124,7,8,22,Campus,2017-01-20,0,2025-10-24 13:32:02.888212,106
752,Finance,Mid-Level,78235,2,3,2.4346454521058365,7,12,14,Campus,2017-01-21,0,2025-10-24 13:32:02.888212,106
753,HR,Senior,80691,1,4,2.071169898090535,2,12,21,Campus,2017-01-22,1,2025-10-24 13:32:02.888212,106
754,Finance,Director,22102,0,5,2.728924238018033,5,8,17,Website,2017-01-23,1,2025-10-24 13:32:02.888212,106
755,HR,Junior,106841,4,1,1.3659500735498349,5,10,17,Referral,2017-01-24,0,2025-10-24 13:32:02.888212,106
756,Finance,Director,62543,3,4,3.9864128185768153,7,11,25,Agency,2017-01-25,0,2025-10-24 13:32:02.888212,106
757,Finance,Mid-Level,53362,14,3,1.0503856050871478,5,11,12,Agency,2017-01-26,1,2025-10-24 13:32:02.888212,106
758,Operations,Mid-Level,80208,0,3,3.5779402460823757,6,7,17,Website,2017-01-27,1,2025-10-24 13:32:02.888212,106
759,Marketing,Senior,77679,5,2,1.7314581070194897,4,10,17,Website,2017-01-28,0,2025-10-24 13:32:02.888212,106
760,Finance,Director,104917,0,3,1.9296161848576525,11,5,26,LinkedIn,2017-01-29,0,2025-10-24 13:32:02.888212,106
761,Operations,Junior,81796,0,3,3.5425279945601598,5,15,18,Referral,2017-01-30,0,2025-10-24 13:32:02.888212,106
762,Sales,Junior,103952,3,3,4.971773863131629,6,9,15,Campus,2017-01-31,0,2025-10-24 13:32:02.888212,106
763,Marketing,Manager,51545,3,4,4.110869956290203,3,7,21,Campus,2017-02-01,0,2025-10-24 13:32:02.888212,106
764,Finance,Junior,78546,5,4,1.903358528893568,1,7,15,Agency,2017-02-02,0,2025-10-24 13:32:02.888212,106
765,Engineering,Senior,47131,12,3,1.7040990201645352,5,8,16,Website,2017-02-03,0,2025-10-24 13:32:02.888212,106
766,Sales,Senior,77441,5,5,4.464931481070682,5,6,23,Referral,2017-02-04,0,2025-10-24 13:32:02.888212,106
767,Sales,Junior,72142,15,3,2.776735791686017,5,8,5,Agency,2017-02-05,0,2025-10-24 13:32:02.888212,106
768,Operations,Junior,71067,10,2,1.5482112113126218,6,6,15,Referral,2017-02-06,0,2025-10-24 13:32:02.888212,106
769,Sales,Manager,71286,4,3,4.448845693287753,1,7,16,Website,2017-02-07,0,2025-10-24 13:32:02.888212,106
770,Marketing,Junior,93409,8,2,4.264369411657046,11,5,27,Campus,2017-02-08,1,2025-10-24 13:32:02.888212,106
771,Finance,Manager,34816,5,3,4.935625455588655,1,8,22,LinkedIn,2017-02-09,1,2025-10-24 13:32:02.888212,105
772,Finance,Manager,52505,0,2,4.638974746850735,5,6,19,Referral,2017-02-10,0,2025-10-24 13:32:02.888212,105
773,Engineering,Junior,73985,6,1,4.407161354642167,6,5,19,Campus,2017-02-11,1,2025-10-24 13:32:02.888212,105
774,Operations,Mid-Level,45533,0,4,1.2102975912440126,5,11,20,Referral,2017-02-12,0,2025-10-24 13:32:02.888212,105
775,Engineering,Mid-Level,76152,4,2,1.417661477992472,5,11,21,Referral,2017-02-13,0,2025-10-24 13:32:02.888212,105
776,Sales,Manager,73728,6,3,3.2759327772164912,3,3,20,Referral,2017-02-14,1,2025-10-24 13:32:02.888212,105
777,Engineering,Junior,39906,0,1,3.1259169851272834,5,4,29,Website,2017-02-15,0,2025-10-24 13:32:02.888212,105
778,Marketing,Mid-Level,38670,1,3,2.831852857958142,2,11,17,Agency,2017-02-16,0,2025-10-24 13:32:02.888212,105
779,Finance,Junior,9405,12,3,2.587157301658337,7,6,20,Referral,2017-02-17,0,2025-10-24 13:32:02.888212,105
780,Sales,Junior,44483,4,4,2.7248419394573156,6,9,20,Website,2017-02-18,0,2025-10-24 13:32:02.888212,105
781,Engineering,Junior,75358,1,3,3.277191736539181,5,3,24,LinkedIn,2017-02-19,0,2025-10-24 13:32:02.888212,105
782,Operations,Director,78904,5,2,1.0083060704003248,4,13,16,Agency,2017-02-20,1,2025-10-24 13:32:02.888212,105
783,Marketing,Junior,80047,4,3,2.042835096531409,4,8,18,Website,2017-02-21,0,2025-10-24 13:32:02.888212,105
784,Marketing,Director,55552,3,2,3.0731188827548443,6,8,12,LinkedIn,2017-02-22,1,2025-10-24 13:32:02.888212,105
785,Engineering,Manager,74542,18,3,3.888864394694585,11,6,24,Agency,2017-02-23,1,2025-10-24 13:32:02.888212,105
786,Finance,Mid-Level,84931,5,3,1.6966267695815853,6,11,12,Website,2017-02-24,0,2025-10-24 13:32:02.888212,105
787,Engineering,Mid-Level,43299,2,5,3.187524695149732,4,6,22,LinkedIn,2017-02-25,0,2025-10-24 13:32:02.888212,105
788,Sales,Mid-Level,78083,8,1,3.857838735543127,0,5,28,Website,2017-02-26,0,2025-10-24 13:32:02.888212,105
789,Engineering,Mid-Level,91412,10,3,2.7785106316556187,5,4,29,LinkedIn,2017-02-27,0,2025-10-24 13:32:02.888212,105
790,Marketing,Mid-Level,62730,0,2,1.1083245346802042,3,4,18,Referral,2017-02-28,0,2025-10-24 13:32:02.888212,105
791,Engineering,Mid-Level,101555,1,3,2.797072633862547,2,8,18,Referral,2017-03-01,1,2025-10-24 13:32:02.888212,105
792,Finance,Mid-Level,63314,1,3,2.1857795509766125,4,9,19,Agency,2017-03-02,0,2025-10-24 13:32:02.888212,105
793,Operations,Manager,53498,5,5,4.718598430805313,5,6,24,LinkedIn,2017-03-03,0,2025-10-24 13:32:02.888212,105
794,HR,Junior,88921,4,2,1.4984535427133094,8,7,19,Referral,2017-03-04,0,2025-10-24 13:32:02.888212,105
795,Engineering,Senior,125832,4,1,3.6099038220289286,2,5,18,Agency,2017-03-05,0,2025-10-24 13:32:02.888212,105
796,Finance,Director,77133,14,3,1.2108790653380046,4,4,25,Campus,2017-03-06,0,2025-10-24 13:32:02.888212,105
797,Finance,Senior,90872,7,2,2.784681751250786,9,8,20,Referral,2017-03-07,1,2025-10-24 13:32:02.888212,105
798,Operations,Senior,62282,0,2,3.2159179488803225,2,9,19,Referral,2017-03-08,1,2025-10-24 13:32:02.888212,105
799,Marketing,Junior,43959,2,3,2.191819725267462,5,7,15,Website,2017-03-09,0,2025-10-24 13:32:02.888212,105
800,Finance,Junior,79156,2,1,2.8203025420815377,6,9,25,Campus,2017-03-10,0,2025-10-24 13:32:02.888212,105
801,Finance,Junior,83109,2,1,1.6542151781207495,6,4,21,LinkedIn,2017-03-11,0,2025-10-24 13:32:02.888212,104
802,Finance,Mid-Level,66052,5,4,2.2164953978721447,6,12,19,Agency,2017-03-12,0,2025-10-24 13:32:02.888212,104
803,Finance,Manager,90776,11,3,3.484425299640812,5,7,10,Campus,2017-03-13,0,2025-10-24 13:32:02.888212,104
804,Sales,Mid-Level,58647,1,2,2.2072002234446204,5,7,24,LinkedIn,2017-03-14,0,2025-10-24 13:32:02.888212,104
805,Sales,Manager,52447,4,2,4.598972313635487,5,10,14,Referral,2017-03-15,0,2025-10-24 13:32:02.888212,104
806,Marketing,Manager,101516,7,3,3.513627830563959,5,11,22,Agency,2017-03-16,0,2025-10-24 13:32:02.888212,104
807,Engineering,Senior,101633,2,2,2.754596073743938,2,8,16,Agency,2017-03-17,0,2025-10-24 13:32:02.888212,104
808,Finance,Senior,59141,0,3,1.1550277422167299,2,7,14,Campus,2017-03-18,0,2025-10-24 13:32:02.888212,104
809,Operations,Manager,117971,3,2,2.998193340818685,7,6,24,Website,2017-03-19,0,2025-10-24 13:32:02.888212,104
810,Engineering,Manager,67822,0,3,4.059104968500357,4,8,20,LinkedIn,2017-03-20,0,2025-10-24 13:32:02.888212,104
811,Operations,Mid-Level,77119,14,3,2.0622303920496545,5,10,20,Campus,2017-03-21,0,2025-10-24 13:32:02.888212,104
812,Engineering,Mid-Level,72883,0,3,4.22709427859507,2,4,29,Website,2017-03-22,0,2025-10-24 13:32:02.888212,104
813,Marketing,Senior,88094,2,4,2.007227064203526,4,13,29,Website,2017-03-23,1,2025-10-24 13:32:02.888212,104
814,Finance,Junior,81785,3,3,4.294985551803202,6,7,18,Website,2017-03-24,0,2025-10-24 13:32:02.888212,104
815,Finance,Manager,81449,21,2,1.3410733664467096,3,8,13,Agency,2017-03-25,0,2025-10-24 13:32:02.888212,104
816,HR,Mid-Level,49510,0,2,4.4647348354761185,6,5,27,LinkedIn,2017-03-26,1,2025-10-24 13:32:02.888212,104
817,Operations,Senior,32785,0,3,2.996745803733322,3,9,13,LinkedIn,2017-03-27,0,2025-10-24 13:32:02.888212,104
818,Engineering,Mid-Level,103554,0,2,2.186150358481048,9,12,22,Campus,2017-03-28,0,2025-10-24 13:32:02.888212,104
819,Engineering,Manager,61363,0,2,2.060453001660595,0,7,18,Referral,2017-03-29,0,2025-10-24 13:32:02.888212,104
820,Sales,Manager,73774,1,4,2.7280422357214507,2,6,20,Campus,2017-03-30,0,2025-10-24 13:32:02.888212,104
821,HR,Director,83169,4,3,4.996197992414579,3,10,26,LinkedIn,2017-03-31,0,2025-10-24 13:32:02.888212,104
822,Sales,Junior,115725,1,3,1.8813095737503303,9,11,16,Agency,2017-04-01,0,2025-10-24 13:32:02.888212,104
823,Sales,Director,79033,0,3,1.4128665955159985,4,5,16,Campus,2017-04-02,0,2025-10-24 13:32:02.888212,104
824,Sales,Senior,65130,8,3,3.3401406748746476,7,12,23,Referral,2017-04-03,0,2025-10-24 13:32:02.888212,104
825,Operations,Mid-Level,61911,2,1,2.9541698657610285,6,10,28,Campus,2017-04-04,1,2025-10-24 13:32:02.888212,104
826,Operations,Senior,74066,2,4,3.0967850842532294,9,14,32,Website,2017-04-05,0,2025-10-24 13:32:02.888212,104
827,Marketing,Manager,52265,1,2,3.6677416702288683,4,8,12,Referral,2017-04-06,0,2025-10-24 13:32:02.888212,104
828,Marketing,Director,75721,18,4,2.0685762794825973,7,13,17,Website,2017-04-07,0,2025-10-24 13:32:02.888212,104
829,Sales,Director,73699,0,4,4.642659981535553,3,5,14,Agency,2017-04-08,0,2025-10-24 13:32:02.888212,104
830,HR,Director,116038,11,4,2.7426882644891615,5,8,24,LinkedIn,2017-04-09,0,2025-10-24 13:32:02.888212,104
831,Engineering,Senior,72909,7,3,1.5163447805698471,4,13,20,Campus,2017-04-10,0,2025-10-24 13:32:02.888212,103
832,Operations,Manager,26887,0,1,3.969195026935777,2,12,24,Campus,2017-04-11,0,2025-10-24 13:32:02.888212,103
833,HR,Mid-Level,141837,21,3,3.572417410471401,1,6,18,Website,2017-04-12,0,2025-10-24 13:32:02.888212,103
834,Finance,Mid-Level,98920,1,3,2.2629736099361484,2,8,23,Website,2017-04-13,0,2025-10-24 13:32:02.888212,103
835,Operations,Senior,127058,0,3,3.486074896136194,5,8,19,LinkedIn,2017-04-14,0,2025-10-24 13:32:02.888212,103
836,Operations,Director,46067,8,4,1.8794478254759075,5,11,20,Campus,2017-04-15,0,2025-10-24 13:32:02.888212,103
837,Marketing,Junior,69454,6,3,2.779357437362118,5,11,17,LinkedIn,2017-04-16,1,2025-10-24 13:32:02.888212,103
838,Engineering,Senior,91860,4,2,4.597650088669301,8,8,26,Website,2017-04-17,0,2025-10-24 13:32:02.888212,103
839,Engineering,Senior,88409,0,2,1.5341369326429977,6,8,13,Website,2017-04-18,0,2025-10-24 13:32:02.888212,103
840,Finance,Manager,82673,3,3,2.546785799949848,3,5,19,Referral,2017-04-19,0,2025-10-24 13:32:02.888212,103
841,Finance,Mid-Level,20009,7,3,4.2845696988813895,3,9,28,Website,2017-04-20,0,2025-10-24 13:32:02.888212,103
842,Operations,Senior,32189,1,4,4.877963597624713,5,11,26,Website,2017-04-21,0,2025-10-24 13:32:02.888212,103
843,Sales,Senior,112938,1,3,2.8157045456871836,3,8,15,LinkedIn,2017-04-22,0,2025-10-24 13:32:02.888212,103
844,Marketing,Director,117383,0,4,3.0279984805733897,2,6,16,Referral,2017-04-23,1,2025-10-24 13:32:02.888212,103
845,Marketing,Director,72333,0,4,3.288687847135079,6,7,22,Referral,2017-04-24,0,2025-10-24 13:32:02.888212,103
846,Operations,Junior,109760,10,4,4.729392566534843,6,7,23,Campus,2017-04-25,1,2025-10-24 13:32:02.888212,103
847,HR,Manager,49419,2,1,4.432827163908119,6,7,25,Agency,2017-04-26,0,2025-10-24 13:32:02.888212,103
848,Sales,Junior,55139,20,4,1.6824044984865774,6,5,12,Campus,2017-04-27,0,2025-10-24 13:32:02.888212,103
849,Operations,Director,47442,2,2,2.7470312713883,7,8,26,Campus,2017-04-28,0,2025-10-24 13:32:02.888212,103
850,Sales,Mid-Level,53752,6,2,2.856001712785705,2,9,15,Campus,2017-04-29,0,2025-10-24 13:32:02.888212,103
851,Sales,Director,93067,1,3,4.156384446595027,7,6,26,Referral,2017-04-30,0,2025-10-24 13:32:02.888212,103
852,Sales,Manager,53441,2,3,3.411571530421741,4,7,11,LinkedIn,2017-05-01,0,2025-10-24 13:32:02.888212,103
853,Operations,Director,130993,1,1,3.616881848116052,5,7,14,Website,2017-05-02,0,2025-10-24 13:32:02.888212,103
854,Marketing,Manager,86501,2,2,4.9927996306624705,5,12,28,Referral,2017-05-03,1,2025-10-24 13:32:02.888212,103
855,Marketing,Manager,102113,3,1,1.2998401738800522,5,7,28,Website,2017-05-04,0,2025-10-24 13:32:02.888212,103
856,Sales,Manager,87248,24,5,1.892039294134932,4,7,20,Website,2017-05-05,0,2025-10-24 13:32:02.888212,103
857,HR,Manager,105356,5,1,2.6315837494861873,4,8,18,Agency,2017-05-06,0,2025-10-24 13:32:02.888212,103
858,Engineering,Manager,53300,1,2,2.3911296121955488,3,11,19,Campus,2017-05-07,0,2025-10-24 13:32:02.888212,103
859,Operations,Mid-Level,111173,0,3,1.0865822453879344,3,6,22,Agency,2017-05-08,0,2025-10-24 13:32:02.888212,103
860,Engineering,Junior,78523,0,3,1.3671104258847033,7,12,22,Campus,2017-05-09,1,2025-10-24 13:32:02.888212,103
861,HR,Senior,105231,4,5,3.7238131656143048,5,11,18,Referral,2017-05-10,0,2025-10-24 13:32:02.888212,102
862,Operations,Junior,39010,7,1,4.517297853450243,4,8,10,Website,2017-05-11,0,2025-10-24 13:32:02.888212,102
863,Sales,Manager,79514,14,3,3.0569080450639103,9,11,17,Agency,2017-05-12,0,2025-10-24 13:32:02.888212,102
864,Marketing,Mid-Level,78630,0,3,3.156764318054532,5,10,12,Referral,2017-05-13,0,2025-10-24 13:32:02.888212,102
865,Engineering,Director,59519,3,5,2.0203737313295176,5,11,23,Referral,2017-05-14,0,2025-10-24 13:32:02.888212,102
866,Finance,Mid-Level,82827,3,3,4.0715054545348455,6,5,21,Campus,2017-05-15,0,2025-10-24 13:32:02.888212,102
867,Finance,Manager,113490,5,4,4.007178349469026,6,6,19,Website,2017-05-16,0,2025-10-24 13:32:02.888212,102
868,HR,Mid-Level,57596,4,1,3.3534627568706266,6,8,18,Campus,2017-05-17,0,2025-10-24 13:32:02.888212,102
869,Sales,Mid-Level,99046,5,3,1.8506571460453713,4,5,29,Campus,2017-05-18,0,2025-10-24 13:32:02.888212,102
870,Engineering,Manager,46814,5,3,1.3880728729483578,3,5,25,Referral,2017-05-19,0,2025-10-24 13:32:02.888212,102
871,Sales,Mid-Level,127736,0,4,1.2569543034285036,4,3,21,Campus,2017-05-20,0,2025-10-24 13:32:02.888212,102
872,Engineering,Senior,94615,8,2,3.370784266571511,5,7,17,LinkedIn,2017-05-21,0,2025-10-24 13:32:02.888212,102
873,HR,Senior,118127,0,2,4.3001412765712,2,12,26,Website,2017-05-22,1,2025-10-24 13:32:02.888212,102
874,HR,Mid-Level,91801,5,3,4.433321727123699,6,9,20,Campus,2017-05-23,0,2025-10-24 13:32:02.888212,102
875,Finance,Director,84765,2,1,2.8544882973737993,0,3,16,Campus,2017-05-24,1,2025-10-24 13:32:02.888212,102
