age,income,employment_length,debt_to_income,credit_utilization,payment_history,number_of_accounts,loan_amount,loan_term,home_ownership,purpose,credit_score
18,84150.9777864352,0.41893746677101934,33.55822058937817,55.33827934001225,10,7,1000.0,24,OWN,HOME_IMPROVEMENT,0
56,68334.12945178038,1.3493426808439866,31.856216419353583,47.36417726243249,7,12,31929.153121951178,48,RENT,BUSINESS,0
49,60950.530608712405,0.8722203044523524,36.151961458614096,53.57584289018122,12,2,10423.897523638147,48,MORTGAGE,HOME_IMPROVEMENT,0
43,64511.80350964643,11.893899447787266,12.603545688413394,92.40128699109155,2,4,31915.592361103536,48,OWN,EDUCATION,0
34,78799.08082857261,0.9950403278758101,46.03984002185898,36.674726453233575,12,2,39627.41661872192,48,MORTGAGE,PERSONAL,0
65,71512.5358803532,0.20637139807014301,9.000921788679953,52.62214832524565,3,6,41783.95784709906,48,OWN,DEBT_CONSOLIDATION,0
44,61335.207622353155,4.42911897327572,23.27630981345484,38.33079281309371,6,12,31340.525207403032,12,RENT,BUSINESS,0
41,71372.8443918017,2.12462305077695,46.408465809946414,32.612810184497654,1,6,25499.38400546719,24,RENT,DEBT_CONSOLIDATION,0
52,28366.978074718783,2.6019075191903243,67.25996304234548,64.76498608222654,12,9,37331.66846727072,12,OWN,PERSONAL,1
63,19954.69495319438,0.6338443781525978,6.92043446644047,59.028035531784525,5,8,12272.346916655697,36,RENT,HOME_IMPROVEMENT,0
59,53141.9730128766,6.896285731174773,9.875135327917892,36.56124591894622,7,8,15529.29040602542,48,RENT,PERSONAL,0
56,51373.61419301077,4.600912093912915,49.40343633744686,41.182242022260205,5,8,33787.05281610685,36,MORTGAGE,EDUCATION,0
43,39121.79892973485,2.264490196068813,33.90138023737461,72.94752581780584,2,5,26202.036938451412,12,OWN,HOME_IMPROVEMENT,0
66,66517.0533965542,0.9411445168717474,32.1420177733483,60.061289815677156,12,7,56305.175272376655,36,MORTGAGE,HOME_IMPROVEMENT,0
55,12742.728270975284,4.500263171068096,22.152473777428902,71.19544884902834,6,8,39104.44634994438,60,RENT,HOME_IMPROVEMENT,0
40,39304.55487884393,7.5388598555093544,83.52202851862594,38.82303980000241,7,14,9085.890607622154,60,OWN,EDUCATION,0
39,40300.889102447705,1.872720276585942,15.243968684456494,58.85359107517678,4,5,12428.826302805179,60,OWN,PERSONAL,0
21,17273.96429801081,0.13100321111376623,60.31882762661368,58.691354033101064,6,8,22059.1581587978,48,MORTGAGE,PERSONAL,0
66,79894.62014538608,1.2061811098997226,13.767529941152368,47.07282802496701,10,5,49526.54496977282,12,MORTGAGE,DEBT_CONSOLIDATION,0
26,22815.97462673354,5.734778410834172,28.872222799737745,22.730719706913195,4,8,27991.120381704666,60,OWN,EDUCATION,0
21,38233.19885384628,22.59330100779643,12.505125699886953,37.6700449029714,8,14,11127.721155324254,12,RENT,BUSINESS,0
24,68159.59515610267,0.06733253582476399,34.46861194558631,62.02873189940428,9,6,33664.141069430305,24,RENT,EDUCATION,0
40,62920.90686857463,1.8275230702155465,38.37859468838097,40.60446664092108,11,8,27557.177584370114,60,OWN,EDUCATION,0
19,27836.50607030507,0.3201379008445165,16.819777642262988,58.790026838025646,5,8,53715.191321014114,12,OWN,PERSONAL,0
66,63649.78418521273,1.901540732061899,40.647185657714516,82.48053306076363,9,3,16420.04664679372,12,OWN,HOME_IMPROVEMENT,0
41,55795.68957316443,2.60365883263313,40.55948260932672,23.901906124435317,4,7,19642.636295950288,48,RENT,PERSONAL,0
57,96660.71124222936,12.682816384312076,22.290218943577177,63.87691194481816,12,8,1000.0,24,MORTGAGE,EDUCATION,0
48,58078.80832136609,0.41995679684847975,11.080328424581335,56.67657877933973,1,8,3609.829384646877,60,MORTGAGE,PERSONAL,0
64,47175.16357862936,7.505924115500396,36.52149155199506,50.05953411641446,5,10,9579.389284718314,12,MORTGAGE,PERSONAL,0
48,32869.96085761154,2.5170525528380105,54.219183550933515,64.01275447538241,1,6,4203.051447205584,12,MORTGAGE,EDUCATION,0
64,35115.13266088857,8.336999854379863,3.5581136017297377,52.94136648260061,10,12,35319.803355910466,24,OWN,PERSONAL,0
57,33484.61809063684,3.601586698265593,24.737372364713508,47.252492403329384,2,9,21671.78375569984,60,OWN,EDUCATION,0
65,77421.97627823844,0.2003719891776361,29.230750812062382,34.613872444807804,11,9,37045.30771519324,24,MORTGAGE,EDUCATION,0
68,50359.39830032941,14.612955995568386,21.269440221302364,43.72996378244176,1,6,14465.56855790685,60,MORTGAGE,PERSONAL,1
60,61304.942479494595,0.4317892080494189,48.41005679372358,64.85997235941124,0,13,24158.977911817194,12,RENT,DEBT_CONSOLIDATION,0
51,80284.95199961774,4.5525809649841955,21.01814117690829,37.47471887777314,9,12,1000.0,48,OWN,PERSONAL,0
41,10000.0,10.505073404726113,55.83800799175598,79.23345200401823,1,5,12620.377865275957,48,OWN,HOME_IMPROVEMENT,0
66,75577.4752940075,0.4156571020103377,13.481296449820837,63.9641095896489,1,8,32653.274474731556,36,RENT,EDUCATION,0
43,51107.93823566668,4.035986580507322,26.781443952291205,28.028745562899182,6,5,1000.0,36,MORTGAGE,DEBT_CONSOLIDATION,0
33,58700.96743280889,8.694598308989413,27.424138301029625,94.36422188243186,4,9,16101.590108272738,36,RENT,BUSINESS,0
64,33431.935565034975,21.460823126459854,3.825349055306839,71.72942506156865,6,5,26592.658784430838,24,OWN,EDUCATION,0
30,34897.51203102963,6.442706761159188,22.850130823995567,39.15063601731596,9,5,27935.06668858618,48,OWN,HOME_IMPROVEMENT,0
32,59776.91779625976,1.630966856373452,24.706358867831305,56.27738047967965,1,5,28840.35591701578,36,MORTGAGE,BUSINESS,0
44,97691.95600662939,6.012707975729697,44.166375553214735,30.667640991999672,5,9,29097.150735142,36,OWN,BUSINESS,0
21,70066.26625629803,6.116912622331082,36.737575628594094,35.23420830778813,12,7,38182.91149577325,60,OWN,BUSINESS,0
33,75310.45842837081,6.019297588792464,5.262172931913435,48.55570331609048,11,6,29608.092176440226,36,OWN,HOME_IMPROVEMENT,0
47,46159.9745947716,9.629670329369045,60.19149082590417,65.3137881804741,6,10,48858.91808957,24,OWN,HOME_IMPROVEMENT,0
61,37995.915508287435,0.45717881913973557,44.98894777676057,28.428035755920288,7,10,19082.082941756853,48,MORTGAGE,BUSINESS,0
47,34383.90096842013,0.5737996796148928,14.38882737624331,32.907994642219975,4,11,43838.67997152163,24,OWN,BUSINESS,0
53,40234.52550606624,5.116834762361048,16.734667989373172,87.98680349469754,3,4,23813.751845249328,24,MORTGAGE,PERSONAL,0
20,10000.0,15.382661750431662,39.651705058940465,47.0985268220125,8,6,38706.89488445057,48,OWN,EDUCATION,0
39,35501.61314216796,3.1352865567943766,41.25885236173444,51.2306476139451,0,9,33772.430807933524,36,MORTGAGE,DEBT_CONSOLIDATION,0
66,38792.936878803135,16.165216256153517,31.567369468859933,22.701088372251117,4,9,19556.363771883378,48,OWN,EDUCATION,0
39,46492.83651210318,13.909984969073383,18.444063668916325,41.74518021489508,10,12,17351.268419318996,36,RENT,DEBT_CONSOLIDATION,0
67,52635.00219494583,11.660570997450021,6.014762257534115,41.79773515540692,2,5,29600.12939098968,48,RENT,HOME_IMPROVEMENT,0
67,57249.017372512215,12.031455715957248,26.035102170882972,28.325085557978763,7,3,50584.14437581485,24,RENT,PERSONAL,0
66,49701.4925511408,11.429563924113367,15.34599890935236,60.4395108572919,5,9,29825.12356968034,12,OWN,DEBT_CONSOLIDATION,0
29,38371.13827314486,8.570920404741756,4.089905601612221,43.954497760373144,3,10,38281.2471112536,36,OWN,EDUCATION,0
38,10732.827134689585,5.936872582875278,56.958448457804025,89.66962693530934,3,11,49150.61676345083,48,OWN,BUSINESS,0
21,38493.82783196413,0.12355497908382711,39.285167571099386,22.263124464921997,7,10,33649.173631677135,24,RENT,EDUCATION,0
48,30550.987246259898,0.7092788193486433,26.87389616905073,28.311713347429674,8,10,28347.394921255247,36,MORTGAGE,EDUCATION,0
61,59321.334965572074,0.7206918384024669,18.097612572885904,61.345475238110005,0,8,29809.920471479323,36,OWN,PERSONAL,0
48,68185.74793387388,0.1191089162945101,46.76093291979338,72.58072738904873,10,11,4938.568020255905,60,MORTGAGE,DEBT_CONSOLIDATION,0
40,68771.42134119879,0.6204619364881345,6.979939112921668,26.94814146939144,0,6,9612.639340772626,12,MORTGAGE,HOME_IMPROVEMENT,0
37,65139.0547225564,12.612820382140608,11.68285455548385,26.767876304377886,12,5,37992.46862767595,36,RENT,PERSONAL,0
32,47329.48529095024,5.450309045810232,40.87808074481096,22.32102050888122,12,7,18532.28218367767,48,MORTGAGE,DEBT_CONSOLIDATION,0
40,39560.88869048207,1.8703628896222944,8.071007705641483,55.811032970538974,8,9,21714.724381103166,12,RENT,HOME_IMPROVEMENT,0
45,35057.944926658674,7.8838859470596825,13.8115877867273,8.129264492650439,3,6,21534.865533158554,24,MORTGAGE,EDUCATION,0
33,19850.02166796499,3.350762843345322,4.489175317033817,42.095566673407006,9,7,28302.300059758825,60,MORTGAGE,EDUCATION,0
54,69837.07401015716,0.7664962606495113,44.764993465494435,41.44538979981423,5,7,15693.727196606487,12,MORTGAGE,DEBT_CONSOLIDATION,0
38,46505.77924140051,10.792513842298153,20.430565173159522,59.979251364056886,4,7,22285.10951011974,48,MORTGAGE,PERSONAL,0
32,25073.194127582523,2.0674507104181643,51.4060256921592,42.08709474687511,12,7,52132.47766882261,24,RENT,PERSONAL,0
34,33470.17248579531,6.000887254499379,29.815688314757637,38.9996646958418,8,7,13597.943489432391,60,OWN,HOME_IMPROVEMENT,0
67,32660.530871348958,1.7166375253588457,47.8058428695189,38.01179239744457,2,12,32429.454858922487,24,RENT,EDUCATION,0
54,50860.48970030253,3.466448460309135,25.325498220022908,63.35649381215076,4,9,30741.054922012045,36,OWN,HOME_IMPROVEMENT,0
30,71349.35702141371,8.470969488130912,15.063751896489963,64.89853680197908,3,4,12256.389924881089,48,RENT,DEBT_CONSOLIDATION,0
36,43040.209008088335,0.8526211768045954,18.44431373390374,87.18597879584115,6,6,36638.825425869334,12,MORTGAGE,DEBT_CONSOLIDATION,0
47,10000.0,18.9162573233247,31.33348276057602,57.43872575115463,2,8,18068.464580506985,36,MORTGAGE,HOME_IMPROVEMENT,0
62,46216.393296821596,0.3640144745535568,24.863421570793832,34.5451167795916,1,10,18529.01652078759,12,MORTGAGE,EDUCATION,0
35,46876.121998056085,3.817943823270445,9.106875207873122,51.30344916956503,6,7,26596.518733470108,48,OWN,PERSONAL,0
31,45501.59538128957,12.386211640524232,43.68085699735269,30.01819690997369,11,8,37668.9875580263,36,OWN,HOME_IMPROVEMENT,0
53,37450.77667048597,14.565592205591846,28.99758212933129,19.850188173256928,5,3,58608.1122994884,12,RENT,EDUCATION,0
53,54348.78161451685,1.3205371732495754,3.3532509492243774,57.294299781633875,7,8,26070.72851451761,48,MORTGAGE,BUSINESS,0
37,51322.822302980036,0.7773367884225455,4.089001597427347,44.961369353330014,8,5,44042.785057166984,36,MORTGAGE,DEBT_CONSOLIDATION,0
69,49503.39371746706,6.4440781319820815,30.5493037960681,69.13492698705403,5,5,45728.674262657994,36,RENT,EDUCATION,0
36,58252.827228859314,0.21439955433019767,10.33356755709711,22.80291169147709,10,7,44425.07446297445,24,OWN,PERSONAL,0
62,41403.34353704293,3.320262517712212,35.000129324971894,33.84052623227009,5,9,32629.125608232007,36,MORTGAGE,PERSONAL,0
61,40268.286605986934,7.956890553931761,40.70010882156731,52.96224924941504,12,9,22255.239775640523,36,RENT,EDUCATION,0
24,77602.465791708,4.10779819532392,21.25328871824515,48.67404326795955,7,10,28542.72705292052,24,RENT,DEBT_CONSOLIDATION,0
61,61187.10819430872,1.0413563805700834,51.98896654042861,38.52949561932914,11,7,26246.863103861022,36,MORTGAGE,PERSONAL,0
21,66538.92121885599,3.3378289564134245,35.03656578792131,39.34796832433039,12,7,36237.84847267359,48,RENT,PERSONAL,0
51,74522.09170668137,12.70895455104565,7.263724983188988,68.20823694082611,0,13,33552.51796494071,24,OWN,BUSINESS,0
19,60518.883612496,4.801382614575188,19.46052052112676,73.17473152663685,11,6,23441.307176321636,24,RENT,PERSONAL,0
22,68567.77358272343,6.391517834639928,20.435694750313264,54.94751154877625,0,2,40080.8884630727,36,MORTGAGE,EDUCATION,0
27,18413.096758594795,2.0493530881196644,37.457019931173626,32.93258617304143,11,10,14862.584124440384,48,MORTGAGE,PERSONAL,0
49,54083.07743992054,1.0442544929767177,38.98962669810745,26.8383202390105,3,2,5662.888728656195,12,RENT,PERSONAL,0
59,46345.63076371345,1.4761674297046943,33.10497553606967,49.833813020583975,4,6,38704.8018429497,36,OWN,HOME_IMPROVEMENT,0
58,83553.68181799618,3.809031900325369,16.613487156852262,71.3243812236678,4,11,31210.64562012042,24,OWN,EDUCATION,0
30,68552.910636066,1.6440494131631698,35.46779849190306,57.817351143502314,4,6,33475.103770400056,48,RENT,HOME_IMPROVEMENT,0
56,37391.096184136404,3.9040460723710053,40.79325050961276,29.431711324369335,6,10,14635.223533135551,60,MORTGAGE,BUSINESS,0
22,57455.883170584115,6.1514457649889875,13.784552811943145,66.98943186849183,11,4,19563.102646684303,36,MORTGAGE,PERSONAL,0
27,53353.6266689848,6.62874167516577,33.82180748207273,56.73864756333348,12,8,35424.334254558315,60,OWN,PERSONAL,0
27,59086.628663044576,0.8997315376329258,24.809593554769247,45.873297722690594,3,8,26629.510659392046,24,OWN,HOME_IMPROVEMENT,0
55,29623.150612506965,6.940096216047533,26.43078015106038,89.24445698651043,7,8,46485.553708499065,36,MORTGAGE,HOME_IMPROVEMENT,0
44,57200.329304764506,5.584209305084259,51.81621683348665,48.970695184109246,11,5,34950.86872318751,36,OWN,PERSONAL,0
68,45436.973014235315,0.060388884825407364,42.25157894970125,74.58847003083791,10,8,42303.63809692351,24,RENT,PERSONAL,0
38,55648.99528111201,0.3033815459253207,25.996149888232434,38.8741140720543,12,5,46936.048902233466,24,OWN,HOME_IMPROVEMENT,0
25,35512.29669755661,5.195817109285725,45.439549053401045,35.65577351951942,8,11,48853.44567919135,48,MORTGAGE,HOME_IMPROVEMENT,0
18,38298.73657206801,2.420138742065047,14.78409780601892,70.46832439615007,9,12,36456.09650651533,48,OWN,HOME_IMPROVEMENT,0
45,73476.84040733405,0.7897293598594113,24.59486375141577,10.040699247461585,12,10,42325.159473794265,12,MORTGAGE,HOME_IMPROVEMENT,0
66,28969.04883319678,0.22706131417725564,10.94724734334772,27.34608535481513,5,8,45246.84955276554,60,OWN,DEBT_CONSOLIDATION,0
56,30444.91197915903,0.8681869121654573,19.865296307336617,27.520569144161268,7,6,22114.86943794328,12,RENT,EDUCATION,0
31,48968.37485568844,15.792899146583972,40.86988623568105,43.87132484567355,11,6,31343.415179261916,36,RENT,HOME_IMPROVEMENT,1
38,34562.192496280906,6.501787901978112,21.368639939538483,42.67453756415534,8,10,7760.142025043817,36,OWN,BUSINESS,0
47,32299.427354744024,3.7507618994052416,17.83631477960527,52.94281131262733,11,10,20817.277901978712,60,RENT,EDUCATION,0
38,52101.5194241659,14.19710536563053,24.884552127619195,51.88224226928997,2,8,23661.520286434905,24,MORTGAGE,HOME_IMPROVEMENT,0
66,19898.682861925903,4.826229042775591,29.260779074363757,51.225740636211405,8,12,41133.18547232678,36,OWN,BUSINESS,0
26,29840.75530172724,6.466665385074158,21.690034047806563,62.694289141869305,6,11,13569.909786773791,60,RENT,HOME_IMPROVEMENT,0
34,91081.91165847288,1.6609697373694046,8.91037882404204,48.64558434372522,8,6,18349.48555100197,36,RENT,HOME_IMPROVEMENT,0
22,59189.50117938018,4.445589446398179,34.52481051011215,73.42719717256014,2,8,19215.277450999958,12,OWN,HOME_IMPROVEMENT,0
48,35068.73295460178,0.7743719666276082,75.7870734755243,65.04149549992478,11,4,56188.773899670065,36,RENT,BUSINESS,0
69,58364.30156532394,2.5916279348658744,12.082954383158413,39.46598905001636,10,5,29238.773284013696,60,RENT,HOME_IMPROVEMENT,0
57,61346.60953973259,0.16902670386502844,12.910156198731206,32.68837504234591,2,9,25811.985795809043,48,MORTGAGE,DEBT_CONSOLIDATION,0
55,69888.28840180476,1.2207385591516393,16.871062751223874,42.5570331159638,9,11,1000.0,12,OWN,DEBT_CONSOLIDATION,0
60,47456.87941086539,0.3890976465407957,35.08522741875545,45.463214564922026,4,7,9701.15315542722,60,RENT,PERSONAL,0
36,69529.95405545778,2.4533082786365266,34.047712173973295,61.44870823815579,2,6,22620.38653807369,36,RENT,EDUCATION,0
53,10000.0,9.258667386549442,27.682918417333536,16.125026366464613,0,10,11720.151017282442,24,RENT,PERSONAL,0
67,28873.837390484936,2.373546267510119,40.749787615073124,66.36841348769794,0,6,36327.711575851485,24,RENT,PERSONAL,0
50,53277.42803472911,8.908242568100748,52.375554094883725,46.10832164293805,11,6,24750.146294069524,12,OWN,BUSINESS,0
30,56592.67065615583,5.342816274488506,12.231009813216186,73.0408651268357,8,6,8710.198826960375,36,RENT,EDUCATION,0
31,31764.354246627165,3.561950178423467,30.87834945123572,79.37777203530457,1,7,7681.194772254872,24,OWN,HOME_IMPROVEMENT,0
50,55188.399825263186,1.3517765461397442,12.260256052774883,37.2295851905383,10,6,21017.867741920923,24,OWN,DEBT_CONSOLIDATION,0
46,37523.19502625479,12.765248238294827,24.274327526608687,52.71265985965391,3,5,3592.5597380513136,12,OWN,PERSONAL,0
60,44460.818115456685,0.27862501983124743,34.4917433958434,24.21946005958806,1,6,31372.60928760847,24,OWN,DEBT_CONSOLIDATION,0
66,70495.47601330021,5.838413600259007,60.090513101287414,75.86325268129724,12,10,11920.35186350057,24,RENT,PERSONAL,0
53,68178.749937772,4.854261184313912,37.05043492108906,67.7073885176253,10,7,25162.935938014303,60,OWN,PERSONAL,0
61,30058.79345273475,2.908400440572846,25.963362280837565,25.98054953641647,6,9,30947.997351280483,24,RENT,EDUCATION,0
27,28854.97075959793,1.3742962224755222,0.5083237516134271,19.67129200897819,5,8,45916.25972464438,60,OWN,BUSINESS,0
48,41776.53208893367,2.8167030297203253,48.79138639739591,42.992233289947876,3,8,11943.277028917035,24,OWN,BUSINESS,0
23,49465.0739765415,10.308901146556677,16.337188074396767,78.32658105821325,3,7,33049.02590356838,12,RENT,HOME_IMPROVEMENT,0
18,36842.03022850518,9.062856001292554,22.314894935539943,55.49147867528125,2,7,25883.284553517777,24,MORTGAGE,HOME_IMPROVEMENT,0
24,70812.84885599336,14.18350333657579,36.72084716411372,17.48487772685428,0,14,13927.774096764022,48,RENT,DEBT_CONSOLIDATION,0
44,56947.7968341711,1.8393526682499115,15.062899136751692,87.31853424840052,10,9,6220.068214310788,12,OWN,PERSONAL,0
38,58121.70219748858,2.4478013662814253,44.39739707022545,23.029504628915987,7,9,32240.573974322506,24,MORTGAGE,HOME_IMPROVEMENT,0
45,24669.223421100567,0.09451853579518589,38.23468153785748,50.709989966722624,11,11,36322.43056296197,12,MORTGAGE,BUSINESS,0
33,73345.8143476756,14.319135550619029,27.575924932424734,55.63292321208787,3,9,5348.837077077798,36,RENT,BUSINESS,0
63,10000.0,1.9978383497907939,33.41353447293378,54.44578807929638,5,3,5161.676194532254,36,RENT,BUSINESS,0
40,66681.10903698739,2.5889475902198136,10.035884772808933,35.402181909403566,3,9,15619.688097678909,48,OWN,BUSINESS,0
69,68686.23475341543,11.91922582684419,4.174971944202266,52.90386614247772,11,5,4354.2728378676875,36,OWN,HOME_IMPROVEMENT,0
37,41351.97625444077,3.739056329129096,19.305273155618153,32.560476290223015,10,9,37084.12390067257,12,OWN,PERSONAL,0
55,75458.20434494848,4.1755649785862525,49.94131116402264,46.00875110895026,11,7,57237.68681883824,60,OWN,DEBT_CONSOLIDATION,0
42,48738.04894091307,0.9693367978737631,45.658857874340995,67.0220437632964,0,6,12284.351779162398,36,RENT,PERSONAL,0
45,51248.63406654886,3.4523540344127857,46.35217230708859,2.746836413609159,11,5,1000.0,12,RENT,DEBT_CONSOLIDATION,0
22,56790.575748084324,12.517915932428284,41.69831756148196,8.798693599195868,4,7,24752.840306116967,60,RENT,DEBT_CONSOLIDATION,0
38,113731.4982362211,4.090356758906347,17.423264798032058,81.84080657374253,5,6,23687.523879049277,48,OWN,HOME_IMPROVEMENT,0
35,76888.6781616601,1.4726363347474,15.170651360060383,22.4205472218533,11,9,56588.970507854705,12,MORTGAGE,DEBT_CONSOLIDATION,0
64,64022.62401425836,0.15838667403288825,26.06429249854456,57.28085754027343,9,7,17180.895513104762,36,RENT,PERSONAL,0
23,31743.9102679761,2.0496385545282467,44.294059204041275,54.442510871147654,0,7,34254.544643407055,24,MORTGAGE,HOME_IMPROVEMENT,0
46,52871.79650958984,4.250068388499415,11.274276376192157,83.05269524559468,6,14,17871.709850964817,48,RENT,PERSONAL,0
36,33737.51812307227,0.21773940881850568,11.995332713299764,37.7421924905751,12,10,20523.958902699404,36,MORTGAGE,DEBT_CONSOLIDATION,0
50,66442.21694565626,4.705384140712886,6.5121325015321325,76.38615616986989,9,5,17155.881725401327,12,OWN,BUSINESS,0
18,52809.33951469714,3.7055336336803513,18.021570411390247,56.89455526276902,5,6,28636.123979172837,24,RENT,DEBT_CONSOLIDATION,0
62,27509.566407722094,7.649333560280321,20.63744860066486,69.73106767852022,8,12,21411.56850067556,60,OWN,BUSINESS,0
20,51622.49166837006,0.14656824866998408,12.21102463473606,71.06412294317572,11,4,42679.53101774266,24,RENT,EDUCATION,0
59,33011.65060567389,7.589933681869327,26.63061632328974,21.255127106611464,11,8,39801.58859080237,48,RENT,BUSINESS,0
38,53024.32442675094,3.678990125350208,26.21804129426214,66.02279854826078,3,16,1000.0,36,MORTGAGE,PERSONAL,0
52,32818.45367269487,2.3143801176645433,60.092595113961146,27.459088056979407,11,6,39798.39818702962,48,RENT,EDUCATION,0
58,50549.75266721626,16.81704852583148,43.98980940463827,23.119284493195845,0,5,3335.2387226385035,12,RENT,PERSONAL,0
57,65009.397238701895,0.8724785770556166,43.060962355749396,69.99359140078211,2,6,29642.815420316543,24,RENT,DEBT_CONSOLIDATION,0
20,48938.960161497875,3.897068201794889,20.92179043165764,65.58968789014841,5,9,26530.4035358587,48,MORTGAGE,PERSONAL,0
42,42182.234656552224,1.9355343347697738,31.43072481862793,78.53083608659736,5,6,15022.463813407754,24,RENT,PERSONAL,0
62,54065.52442114925,3.748443522587388,14.142906490098516,52.49069919152326,1,8,39559.45931723526,60,OWN,HOME_IMPROVEMENT,0
55,63943.65241585706,4.017885425872376,29.814846923689732,46.825162718226075,11,11,41877.68912029183,12,MORTGAGE,HOME_IMPROVEMENT,0
62,27856.33460236479,0.46852271398469736,16.22019144900422,61.70097325424459,11,9,1000.0,24,RENT,DEBT_CONSOLIDATION,0
37,55213.123094104056,5.410769572825274,32.898927155853535,61.07815691158165,10,5,7148.722441619248,36,OWN,EDUCATION,0
69,76350.816380348,5.032191871566127,10.311119086430129,78.5620763569281,0,13,1519.6814110718442,24,RENT,DEBT_CONSOLIDATION,0
61,61473.13926553431,7.3368122553376915,28.159252816586395,36.00468696096739,7,12,8627.192038643223,60,MORTGAGE,EDUCATION,0
62,51155.08293334456,0.47517280407908113,11.549919028489478,12.038779393787292,10,6,10105.186144556046,24,OWN,PERSONAL,0
51,62794.7501339779,1.7638311567612732,9.828835172669404,53.43843023459394,6,8,20831.116044999446,60,MORTGAGE,BUSINESS,0
38,59049.92912205365,5.250690868300496,48.88517912517678,41.069649007120276,11,6,32501.43977014728,36,RENT,HOME_IMPROVEMENT,0
65,65072.022183196284,0.735143657252896,10.45802721173094,46.109910114516865,5,9,38211.771846035386,12,MORTGAGE,HOME_IMPROVEMENT,0
40,10000.0,5.659783593507113,53.152521463145376,76.68028397526669,3,10,9464.777198549287,24,OWN,HOME_IMPROVEMENT,0
23,18930.877326734695,0.3042026268431446,53.8450245814983,53.0489734887447,2,8,35469.26090426641,48,MORTGAGE,HOME_IMPROVEMENT,0
68,70096.58298966475,2.0393265787136734,12.785519659356012,43.527691410369286,1,13,53281.07912399064,48,RENT,PERSONAL,0
30,19894.416476771188,9.377155242299937,25.786164790103555,83.74775907535452,0,5,41206.47067807541,60,OWN,PERSONAL,0
66,58030.772714384104,7.442550032709611,39.71117945457064,64.00780604021826,12,6,34384.74738513557,12,OWN,PERSONAL,0
40,42959.006879354165,5.174818374784524,24.824303083598988,59.94668004645577,10,3,34664.07437899293,48,OWN,EDUCATION,0
26,30076.215088080062,10.218766711221665,12.583577752498263,31.39325181122273,7,7,27274.12551015953,48,RENT,DEBT_CONSOLIDATION,0
34,56992.99514294947,6.176793548477574,17.239834996527993,80.02802976369162,8,8,28323.201295968986,12,RENT,DEBT_CONSOLIDATION,0
19,54020.670074331414,3.66334078813197,6.008190371469943,15.644386710844756,10,5,35901.8938630302,48,MORTGAGE,PERSONAL,0
36,92206.85304192755,19.4899842635786,25.9734036916304,33.50165026931985,8,10,2008.8846261778526,48,MORTGAGE,BUSINESS,0
36,37503.775909282216,5.934858720634669,11.824625682856253,59.28948907672681,9,7,9882.036789448135,60,OWN,HOME_IMPROVEMENT,0
24,78802.20240138347,4.59857264207292,10.043891664507205,65.97411231333233,9,2,15633.773738556556,12,RENT,DEBT_CONSOLIDATION,0
59,57048.45828768629,2.628601342788579,41.797522267666345,12.710663958625828,8,7,21576.835883275267,12,RENT,BUSINESS,0
59,36779.56236914575,11.635029264874763,52.63057491952527,64.95293275913833,0,13,8634.113880748762,36,OWN,PERSONAL,0
37,65984.9291503449,1.7528189585216414,14.40526893340423,30.543175473952992,0,7,47345.7313197919,12,MORTGAGE,HOME_IMPROVEMENT,0
26,61314.77008907903,0.04631178856989836,36.41915189685212,28.392762319216562,7,9,39791.80931283661,24,OWN,PERSONAL,0
34,50716.865897160984,1.0953874101488512,8.458687565299106,48.18107346481595,10,6,66113.3620569309,12,OWN,DEBT_CONSOLIDATION,0
44,55325.90712881247,0.5799590963893189,20.63969609467516,29.761737425886146,11,3,18609.524855761134,60,MORTGAGE,EDUCATION,0
64,38060.259379089366,1.920919153454832,17.079327061875325,55.33829789295957,12,5,17102.93397573201,12,MORTGAGE,DEBT_CONSOLIDATION,0
19,33484.25749490986,8.740014833758686,31.77643397024943,63.15296424744141,10,12,16717.325940597562,48,OWN,EDUCATION,0
53,65188.84347645166,5.271011163985047,29.44408605615576,54.98300129769521,9,7,37994.26448824116,60,MORTGAGE,HOME_IMPROVEMENT,0
36,45521.21151373452,0.9255106303832064,18.879722891540553,58.39897688878566,9,7,49744.14296402296,48,OWN,DEBT_CONSOLIDATION,0
34,48398.34003501815,7.775262892600998,14.239687825016192,51.25454606368174,8,9,6712.624457377202,48,RENT,EDUCATION,0
22,55596.431918885544,3.5081136448017505,19.22376063449322,12.803361135447544,1,8,17389.013973605066,36,OWN,EDUCATION,0
56,55305.76689567616,3.594526700431902,25.969519549906288,45.77559344022042,8,11,1248.3366514490554,12,OWN,PERSONAL,0
35,21413.470580518704,2.2479642167803653,6.050047710830593,38.85132398833614,1,13,31039.780752512994,12,MORTGAGE,DEBT_CONSOLIDATION,0
24,75725.04172909717,9.998213943001797,30.419857913035113,35.16292938738886,10,9,14577.99602137553,48,MORTGAGE,EDUCATION,0
34,52423.643038013564,1.916028270065685,8.894492984724888,59.12682887885461,0,4,6884.037896237329,60,MORTGAGE,DEBT_CONSOLIDATION,0
56,45946.93474355701,0.49435123031733075,54.94230117557105,74.76317023363016,11,6,3382.658170662573,36,MORTGAGE,PERSONAL,0
53,58616.920103394936,1.8029056298044805,21.937943942138148,50.58688873068225,11,12,12354.942871575968,48,MORTGAGE,PERSONAL,0
57,54730.843872297264,6.282536910037935,19.821336495580034,49.415329900607524,5,8,25603.055005843173,12,MORTGAGE,DEBT_CONSOLIDATION,0
